Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2007-01-18,,1.0,32.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.5,2007.0,15.71,,,17.8,
2007-01-19,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.7,,,17.8,
2007-01-20,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.61,,,18.1,
2007-01-21,,1.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.6,2007.0,15.79,,,17.9,
2007-01-22,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.84,,,18.0,
2007-01-23,,1.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.8,2007.0,15.73,,,18.0,
2007-01-24,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.57,,,18.1,
2007-01-25,,1.0,32.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2007.0,15.59,,,18.1,
2007-01-26,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.82,,,18.2,
2007-01-27,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.04,,,18.3,
2007-01-28,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.9,,,18.5,
2007-01-29,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.37,,,18.3,
2007-01-30,,1.0,31.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2007.0,16.7,,,18.3,
2007-01-31,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2007.0,15.73,,,18.4,
2007-02-01,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.3,2007.0,15.77,,,18.4,
2007-02-02,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.73,,,18.3,
2007-02-03,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.9,,,18.3,
2007-02-04,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2007.0,16.04,,,18.4,
2007-02-05,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.08,,,18.5,
2007-02-06,,2.0,32.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.0,2007.0,15.8,,,18.5,
2007-02-07,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.96,,,18.8,
2007-02-08,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.8,2007.0,16.1,,,18.9,
2007-02-09,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,18.17,,,19.0,
2007-02-10,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,23.19,,,18.9,
2007-02-11,,2.0,,,0.56,3.99,,0.7,,,40.75,,3.49,3.6,2007.0,24.56,,,18.2,
2007-02-12,,2.0,23.0,,0.56,3.99,,0.8,,,40.75,,3.49,4.0,2007.0,20.06,,,18.1,
2007-02-13,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,18.97,,,18.2,
2007-02-14,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,17.68,,,18.3,
2007-02-15,,2.0,,,0.56,3.99,,0.9,,,40.75,,3.49,2.3,2007.0,17.68,,,18.4,
2007-02-16,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.94,,,18.7,
2007-02-17,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.51,,,19.1,
2007-02-18,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.63,,,19.0,
2007-02-19,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.49,,,18.6,
2007-02-20,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.86,,,18.8,
2007-02-21,,2.0,,,0.56,3.99,,0.9,,,40.75,,3.49,3.0,2007.0,16.88,,,18.8,
2007-02-22,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.0,2007.0,20.0,,,18.9,
2007-02-23,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,17.76,,,18.3,
2007-02-24,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,17.04,,,18.4,
2007-02-25,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.8,2007.0,20.12,,,18.8,
2007-02-26,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,26.1,,,18.7,
2007-02-27,,2.0,,,0.56,3.99,,0.7,,,40.75,,3.49,3.6,2007.0,26.08,,,17.4,
2007-02-28,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,21.51,,,17.6,
2007-03-01,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2007.0,19.73,,,17.7,
2007-03-02,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,19.03,,,18.0,
2007-03-03,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,17.89,,,18.5,
2007-03-04,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2007.0,17.47,,,19.0,
2007-03-05,,3.0,,,0.56,3.99,,,,,40.75,,3.49,2.3,2007.0,17.17,,,19.1,
2007-03-06,,3.0,27.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2007.0,17.52,,,18.8,
2007-03-07,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,17.04,,,18.9,
2007-03-08,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2007.0,16.92,,,18.8,
2007-03-09,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.68,,,18.9,
2007-03-10,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.57,,,19.2,
2007-03-11,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.74,,,19.4,
2007-03-12,,3.0,32.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2007.0,16.94,,,19.7,
2007-03-13,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2007.0,16.76,,,19.7,
2007-03-14,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.37,,,19.6,
2007-03-15,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2007.0,16.7,,,19.5,
2007-03-16,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.29,,,19.8,
2007-03-17,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.76,,,20.0,
2007-03-18,,3.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.6,2007.0,16.33,,,20.0,
2007-03-19,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.7,2007.0,16.45,,,19.9,
2007-03-20,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,17.04,,,20.0,
2007-03-21,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,17.04,,,19.6,
2007-03-22,,3.0,30.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2007.0,16.45,,,19.7,
2007-03-23,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.7,,,19.9,
2007-03-24,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.59,,,20.2,
2007-03-25,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2007.0,16.41,,,20.2,
2007-03-26,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,17.15,,,20.4,
2007-03-27,,3.0,43.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.1,2007.0,17.0,,,19.5,
2007-03-28,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.47,,,19.4,
2007-03-29,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2007.0,16.55,,,19.8,
2007-03-30,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.14,,,20.0,
2007-03-31,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.37,,,20.2,
2007-04-01,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.0,7.0,,20.5,
2007-04-02,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.0,2007.0,16.08,7.1,,20.1,
2007-04-03,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.61,7.1,,20.0,
2007-04-04,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.5,2007.0,16.12,7.1,,20.2,
2007-04-05,,4.0,,,0.56,3.99,,,,,40.75,,3.49,1.4,2007.0,15.67,7.2,,20.2,
2007-04-06,,4.0,33.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2007.0,16.08,7.2,,20.3,
2007-04-07,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.88,7.1,,20.8,
2007-04-08,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.51,7.1,,20.6,
2007-04-09,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.6,2007.0,15.82,7.2,,20.5,
2007-04-10,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.61,7.2,,20.2,
2007-04-11,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2007.0,15.98,7.2,,20.1,
2007-04-12,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.65,7.2,,19.6,
2007-04-13,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2007.0,15.49,7.1,,19.9,
2007-04-14,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.02,7.1,,20.6,
2007-04-15,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.98,7.1,,20.2,
2007-04-16,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.2,2007.0,16.06,7.1,,20.3,
2007-04-17,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.1,7.1,,20.4,
2007-04-18,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.1,2007.0,16.1,7.1,,19.4,
2007-04-19,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,17.54,7.1,,20.0,
2007-04-20,,4.0,38.0,,0.56,3.99,,0.7,,,40.75,,3.49,2.0,2007.0,17.68,7.1,,20.2,
2007-04-21,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.59,7.2,,20.2,
2007-04-22,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,19.13,7.2,,20.4,
2007-04-23,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,17.27,7.2,,19.9,
2007-04-24,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,4.9,2007.0,16.35,7.2,,20.2,
2007-04-25,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,3.5,2007.0,16.49,7.2,,20.4,
2007-04-26,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.53,7.1,,20.3,
2007-04-27,,4.0,30.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2007.0,16.21,7.1,,20.6,
2007-04-28,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.12,7.0,,21.4,
2007-04-29,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.73,7.0,,21.0,
2007-04-30,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.8,2007.0,16.33,7.1,,21.0,
2007-05-01,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.61,7.1,,20.8,
2007-05-02,,5.0,28.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2007.0,15.69,7.1,,21.1,
2007-05-03,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.61,7.2,,20.7,
2007-05-04,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2007.0,16.78,7.2,,20.8,
2007-05-05,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.45,7.1,,20.8,
2007-05-06,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.02,7.1,,21.3,
2007-05-07,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.3,2007.0,16.14,7.0,,21.7,
2007-05-08,,5.0,,,0.56,3.99,,,,,40.75,,3.49,1.7,2007.0,16.59,7.1,,21.9,
2007-05-09,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.3,2007.0,16.04,7.2,,21.8,
2007-05-10,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.02,7.2,,21.5,
2007-05-11,,5.0,34.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.9,2007.0,16.27,7.2,,21.3,
2007-05-12,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.12,7.1,,21.3,
2007-05-13,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.53,7.0,,21.5,
2007-05-14,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.9,2007.0,16.37,7.1,,21.5,
2007-05-15,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.14,7.2,,21.4,
2007-05-16,,5.0,34.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.2,2007.0,16.04,7.1,,21.4,
2007-05-17,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.93,7.1,,21.5,
2007-05-18,,5.0,,,0.56,3.99,,0.7,,,40.75,,3.49,3.2,2007.0,16.25,7.1,,21.6,
2007-05-19,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.65,7.1,,21.9,
2007-05-20,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.02,7.1,,21.7,
2007-05-21,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2007.0,15.45,7.0,,21.6,
2007-05-22,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.14,7.1,,21.9,
2007-05-23,,5.0,36.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.7,2007.0,16.12,7.1,,22.1,
2007-05-24,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.2,7.2,,22.2,
2007-05-25,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.0,2007.0,15.24,7.1,,22.1,
2007-05-26,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.79,7.1,,22.3,
2007-05-27,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.32,7.0,,22.1,
2007-05-28,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.16,7.0,,22.3,
2007-05-29,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2007.0,15.67,7.1,,22.2,
2007-05-30,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.14,7.0,,21.9,
2007-05-31,,5.0,30.0,,0.56,3.99,,0.7,,,40.75,,3.49,2.5,2007.0,14.98,7.1,,21.8,
2007-06-01,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2007.0,15.37,7.1,,21.9,
2007-06-02,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.16,7.0,,22.2,
2007-06-03,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.61,7.0,,22.4,
2007-06-04,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2007.0,15.49,7.0,,22.3,
2007-06-05,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.43,7.2,,22.4,
2007-06-06,,6.0,33.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2007.0,16.29,7.1,,21.7,
2007-06-07,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.57,7.0,,21.9,
2007-06-08,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.5,2007.0,16.0,7.0,,22.0,
2007-06-09,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.94,7.0,,22.5,
2007-06-10,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.79,7.0,,22.7,
2007-06-11,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2007.0,16.18,6.9,,22.6,
2007-06-12,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.77,7.0,,22.4,
2007-06-13,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2007.0,15.59,7.0,,22.7,
2007-06-14,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.86,7.0,,23.0,
2007-06-15,,6.0,36.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.2,2007.0,16.29,7.2,,23.3,
2007-06-16,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.12,7.0,,23.3,
2007-06-17,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.91,6.9,,23.0,
2007-06-18,,6.0,30.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2007.0,14.69,7.0,,23.2,
2007-06-19,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,17.75,7.0,,23.2,
2007-06-20,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.2,2007.0,15.94,7.0,,23.1,
2007-06-21,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.71,6.9,,23.1,
2007-06-22,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.1,2007.0,16.68,7.1,,23.3,
2007-06-23,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.2,7.0,,23.3,
2007-06-24,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.37,7.0,,23.2,
2007-06-25,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2007.0,14.87,7.0,,23.1,
2007-06-26,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.51,7.1,,23.1,
2007-06-27,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.7,2007.0,14.63,7.0,,23.0,
2007-06-28,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.12,7.0,,23.3,
2007-06-29,,6.0,27.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2007.0,15.84,7.0,,23.5,
2007-06-30,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.32,7.0,,23.6,
2007-07-01,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.71,7.0,,23.3,
2007-07-02,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2007.0,14.65,7.0,,23.4,
2007-07-03,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2007.0,14.01,7.0,,23.4,
2007-07-04,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.04,7.0,,23.8,
2007-07-05,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.3,7.0,,23.8,
2007-07-06,,7.0,27.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2007.0,15.32,7.0,,23.7,
2007-07-07,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.18,6.9,,23.7,
2007-07-08,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.39,6.9,,23.7,
2007-07-09,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2007.0,15.47,6.9,,23.9,
2007-07-10,,7.0,,,0.56,3.99,,,,,40.75,,3.49,2.1,2007.0,13.97,6.9,,23.9,
2007-07-11,,7.0,28.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.2,2007.0,13.95,7.0,,23.9,
2007-07-12,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.79,6.9,,23.9,
2007-07-13,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2007.0,15.71,6.9,,24.0,
2007-07-14,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.82,6.8,,23.9,
2007-07-15,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.36,6.8,,24.4,
2007-07-16,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.7,2007.0,15.14,6.9,,24.0,
2007-07-17,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.1,6.9,,24.1,
2007-07-18,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2007.0,15.82,6.9,,24.3,
2007-07-19,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.26,7.0,,24.3,
2007-07-20,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.9,2007.0,14.32,6.9,,24.2,
2007-07-21,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.62,7.0,,24.6,
2007-07-22,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.16,6.8,,24.7,
2007-07-23,,7.0,17.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.5,2007.0,14.63,6.9,,24.6,
2007-07-24,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,17.13,7.0,,24.3,
2007-07-25,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.7,2007.0,15.39,7.1,,24.3,
2007-07-26,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.94,6.9,,24.1,
2007-07-27,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2007.0,15.49,7.0,,24.1,
2007-07-28,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.28,6.8,,24.5,
2007-07-29,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.79,6.7,,24.3,
2007-07-30,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.0,2007.0,14.77,6.9,,24.1,
2007-07-31,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.12,7.0,,24.4,
2007-08-01,,8.0,27.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.1,2007.0,15.67,6.9,,24.1,
2007-08-02,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.49,7.1,,24.4,
2007-08-03,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.9,2007.0,15.59,6.9,,24.1,
2007-08-04,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.32,6.8,,24.4,
2007-08-05,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.85,6.8,,24.0,
2007-08-06,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.3,2007.0,13.85,6.9,,24.3,
2007-08-07,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.52,7.0,,24.2,
2007-08-08,,8.0,29.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.5,2007.0,15.28,7.0,,23.9,
2007-08-09,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.71,6.9,,23.9,
2007-08-10,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2007.0,15.2,6.9,,24.0,
2007-08-11,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.55,6.8,,24.1,
2007-08-12,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.53,6.8,,23.9,
2007-08-13,,8.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.4,2007.0,14.24,6.9,,24.0,
2007-08-14,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.75,6.9,,24.2,
2007-08-15,,8.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.3,2007.0,15.37,7.0,,23.7,
2007-08-16,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.65,6.9,,24.2,
2007-08-17,,8.0,28.0,,0.56,3.99,,0.7,,,40.75,,3.49,1.4,2007.0,14.61,7.0,,24.0,
2007-08-18,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.2,6.9,,24.5,
2007-08-19,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.89,6.9,,24.6,
2007-08-20,,8.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.0,2007.0,13.05,6.9,,24.7,
2007-08-21,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.89,7.0,,24.7,
2007-08-22,,8.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.6,2007.0,15.55,7.0,,24.7,
2007-08-23,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.9,7.0,,24.6,
2007-08-24,,8.0,29.0,,0.56,3.99,,0.7,,,40.75,,3.49,3.2,2007.0,15.67,6.9,,24.7,
2007-08-25,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.47,7.0,,24.9,
2007-08-26,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.49,6.8,,24.8,
2007-08-27,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.9,2007.0,13.64,6.9,,24.7,
2007-08-28,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.22,7.0,,24.6,
2007-08-29,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.2,2007.0,14.98,7.0,,25.0,
2007-08-30,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.16,7.0,,25.2,
2007-08-31,,8.0,30.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2007.0,15.59,6.9,,25.3,
2007-09-01,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.61,6.9,,25.4,
2007-09-02,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.16,6.9,,25.3,
2007-09-03,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.26,6.9,,25.2,
2007-09-04,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.3,2007.0,14.77,7.0,,25.1,
2007-09-05,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2007.0,15.69,6.9,,24.9,
2007-09-06,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.77,6.9,,25.0,
2007-09-07,,9.0,29.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2007.0,13.71,6.9,,24.9,
2007-09-08,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.59,6.9,,25.0,
2007-09-09,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.36,6.9,,24.8,
2007-09-10,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.3,7.0,,24.7,
2007-09-11,,9.0,27.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2007.0,14.85,7.0,,24.5,
2007-09-12,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2007.0,15.75,7.0,,24.6,
2007-09-13,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2007.0,15.67,7.1,,24.5,
2007-09-14,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.75,7.0,,24.6,
2007-09-15,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.47,6.9,,24.7,
2007-09-16,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.34,6.8,,24.5,
